"Subject ID" "Activity Desciption" "Mean of Feature Measurements"
4 "Laying" -0.615665709291139
4 "Laying" -0.615313382135443
4 "Laying" -0.633523257282278
4 "Laying" -0.633838397043924
4 "Laying" -0.63391846324557
4 "Laying" -0.626846658501519
4 "Laying" -0.622002754850633
4 "Laying" -0.615931664986076
4 "Laying" -0.62171842735443
4 "Laying" -0.621420567402532
4 "Laying" -0.622460510035443
4 "Walking" -0.396880518082278
4 "Walking" -0.374820963977215
4 "Walking" -0.377649439
4 "Walking" -0.374441895336709
4 "Walking" -0.349794057698734
4 "Walking" -0.302845722213924
4 "Walking" -0.305210638910127
4 "Walking" -0.31702225476
4 "Walking" -0.337486394025316
4 "Walking" -0.343379570063291
4 "Walking" -0.362442914679747
4 "Walking" -0.378859927436709
4 "Walking" -0.372198971
4 "Walking" -0.362653889088608
4 "Walking" -0.380804188559494
4 "Walking" -0.372141763412658
4 "Walking" -0.349196010202532
4 "Walking" -0.340305304537975
4 "Walking" -0.320363494746835
4 "Walking" -0.335175306264557
4 "Walking" -0.341497766906329
4 "Walking" -0.320135244116456
4 "Walking" -0.308665262225316
4 "Walking" -0.289467227496203
4 "Walking" -0.299575326392405
4 "Walking" -0.331188547362025
4 "Walking" -0.323271604874684
4 "Walking" -0.344016729472152
4 "Walking" -0.362710194758228
4 "Walking" -0.345931352818987
4 "Walking" -0.33496876213924
4 "Walking_Downstairs" -0.300354995468354
4 "Walking_Downstairs" -0.331215613451899
4 "Walking_Downstairs" -0.299547435606329
4 "Walking_Downstairs" -0.282028723189873
4 "Walking_Downstairs" -0.212738988503797
4 "Walking_Downstairs" -0.316625025906329
4 "Walking_Downstairs" -0.34393142774557
4 "Walking_Downstairs" -0.347274839129114
4 "Walking_Downstairs" -0.271847910444304
4 "Walking_Downstairs" -0.238400161717722
4 "Walking_Downstairs" -0.304473063773418
4 "Walking_Downstairs" -0.302432286598734
4 "Walking_Downstairs" -0.296451847305063
4 "Walking_Downstairs" -0.254298831336709
4 "Walking_Downstairs" -0.239704090153165
4 "Walking_Downstairs" -0.27437082674557
4 "Walking_Downstairs" -0.258397567091139
4 "Walking_Downstairs" -0.311382241939241
4 "Walking_Downstairs" -0.286159996202532
4 "Walking_Downstairs" -0.257577946453165
4 "Walking_Downstairs" -0.245962515835443
4 "Walking_Downstairs" -0.236965858278481
4 "Walking_Downstairs" -0.1935995265
4 "Walking_Upstairs" -0.368856414787342
4 "Walking_Upstairs" -0.390303675164557
4 "Walking_Upstairs" -0.380289413367089
4 "Walking_Upstairs" -0.358649572050633
4 "Walking_Upstairs" -0.38528012095443
4 "Walking_Upstairs" -0.367864729670886
4 "Walking_Upstairs" -0.361752943662025
4 "Walking_Upstairs" -0.385074805481013
4 "Walking_Upstairs" -0.387602576189873
4 "Walking_Upstairs" -0.373347412405063
4 "Walking_Upstairs" -0.384736334767089
4 "Walking_Upstairs" -0.323990838189873
4 "Walking_Upstairs" -0.363311387770886
4 "Walking_Upstairs" -0.336682775265823
4 "Walking_Upstairs" -0.342441670962025
4 "Walking_Upstairs" -0.362941540360759
4 "Walking_Upstairs" -0.30954851405924
4 "Walking_Upstairs" -0.313322781122785
4 "Walking_Upstairs" -0.292888586873418
4 "Walking_Upstairs" -0.280540499665823
4 "Walking_Upstairs" -0.273152859166456
4 "Walking_Upstairs" -0.296349166708861
4 "Walking_Upstairs" -0.305815398822785
4 "Walking_Upstairs" -0.299066137549367
4 "Walking_Upstairs" -0.297148722701266
4 "Walking_Upstairs" -0.31693367086076
4 "Walking_Upstairs" -0.301802578032911
4 "Walking_Upstairs" -0.298195206721519
4 "Standing" -0.410609679701266
4 "Standing" -0.504287517204684
4 "Standing" -0.57565371918481
4 "Standing" -0.594866657949241
4 "Standing" -0.598107303208861
4 "Standing" -0.609983979516456
4 "Standing" -0.620909872229114
4 "Standing" -0.610471810698734
4 "Standing" -0.594200007173418
4 "Standing" -0.586813827993671
4 "Standing" -0.581220178137975
4 "Standing" -0.579611687353924
4 "Standing" -0.596373018164557
4 "Standing" -0.619450906489873
4 "Standing" -0.615512710340506
4 "Standing" -0.605434683550633
4 "Standing" -0.538467617681013
4 "Standing" -0.628945840713924
4 "Standing" -0.633552224518987
4 "Standing" -0.606561329189114
4 "Standing" -0.618024748075949
4 "Standing" -0.602987008108734
4 "Standing" -0.634408516268354
4 "Standing" -0.623248121974683
4 "Standing" -0.620320720836709
4 "Standing" -0.620575299265823
4 "Standing" -0.629296350981646
4 "Standing" -0.610815865344304
4 "Sitting" -0.499427344873418
4 "Sitting" -0.600620376777215
4 "Sitting" -0.60879055681519
4 "Sitting" -0.619198484889873
4 "Sitting" -0.614167613924051
4 "Sitting" -0.624253821369494
4 "Sitting" -0.602880615224051
4 "Sitting" -0.594569284803797
4 "Sitting" -0.610671595012658
4 "Sitting" -0.618743249786076
4 "Sitting" -0.619362461137975
4 "Sitting" -0.624964338724051
4 "Sitting" -0.61779062788481
4 "Sitting" -0.620478818696203
4 "Sitting" -0.471841586676709
4 "Sitting" -0.609286312939241
4 "Sitting" -0.606544943766962
4 "Sitting" -0.608172485987342
4 "Sitting" -0.627848172705063
4 "Sitting" -0.611306089831646
4 "Sitting" -0.633189719776076
4 "Sitting" -0.59265104835443
4 "Sitting" -0.593062960721519
4 "Sitting" -0.578520043759494
4 "Sitting" -0.590981014424051
4 "Sitting" -0.584676181667089
4 "Laying" -0.43433857933038
4 "Laying" -0.592751522524051
4 "Laying" -0.608193044727215
4 "Laying" -0.623928241658228
4 "Laying" -0.574594282563291
4 "Laying" -0.574077477326582
4 "Laying" -0.627863049329114
4 "Laying" -0.601209504468354
4 "Laying" -0.594450859708861
4 "Laying" -0.612543974213797
4 "Laying" -0.617285608498734
4 "Laying" -0.60948240065443
4 "Laying" -0.527334108607595
4 "Laying" -0.603056226835443
4 "Laying" -0.618322415674013
4 "Laying" -0.62770716946962
4 "Laying" -0.611716896610127
4 "Laying" -0.615285407610127
4 "Laying" -0.613704047994937
4 "Laying" -0.606975345906329
4 "Laying" -0.608521202011392
4 "Laying" -0.606160553122785
4 "Laying" -0.608638138292405
4 "Laying" -0.609683119027848
4 "Walking" -0.367901611811392
4 "Walking" -0.349793706016456
4 "Walking" -0.353107846392405
4 "Walking" -0.322965487625823
4 "Walking" -0.303372780918987
4 "Walking" -0.342269850772152
4 "Walking" -0.344614460273418
4 "Walking" -0.341143640837975
4 "Walking" -0.338322087593671
4 "Walking" -0.332110729949367
4 "Walking" -0.325697750493671
4 "Walking" -0.347102723471266
4 "Walking" -0.319617202346835
4 "Walking" -0.332749037224051
4 "Walking" -0.308424177703797
4 "Walking" -0.342429404898734
4 "Walking" -0.330421066088608
4 "Walking" -0.317591671556962
4 "Walking" -0.299424537053165
4 "Walking" -0.292030681335443
4 "Walking" -0.285562420759494
4 "Walking" -0.311431809611392
4 "Walking" -0.302492740787342
4 "Walking" -0.300031048132785
4 "Walking" -0.30944512868481
4 "Walking" -0.303853724324177
4 "Walking" -0.305924704713924
4 "Walking" -0.309645621405063
4 "Walking" -0.322399697344937
4 "Walking_Downstairs" -0.243345382016456
4 "Walking_Downstairs" -0.262226466026582
4 "Walking_Downstairs" -0.225122260156962
4 "Walking_Downstairs" -0.196881821665823
4 "Walking_Downstairs" -0.257486744911392
4 "Walking_Downstairs" -0.25429324886962
4 "Walking_Downstairs" -0.184340437189873
4 "Walking_Downstairs" -0.186850063178481
4 "Walking_Downstairs" -0.202975999641772
4 "Walking_Downstairs" -0.218752480212658
4 "Walking_Downstairs" -0.183420796601266
4 "Walking_Downstairs" -0.181680124159494
4 "Walking_Downstairs" -0.164351325293949
4 "Walking_Downstairs" -0.149846504303797
4 "Walking_Downstairs" -0.142699789628228
4 "Walking_Downstairs" -0.22236059053443
4 "Walking_Downstairs" -0.194898923875316
4 "Walking_Downstairs" -0.16269891450519
4 "Walking_Downstairs" -0.17120517024557
4 "Walking_Downstairs" -0.213935609727848
4 "Walking_Downstairs" -0.142334095892405
4 "Walking_Downstairs" -0.112846987136709
4 "Walking_Upstairs" -0.2954848097
4 "Walking_Upstairs" -0.327254973507595
4 "Walking_Upstairs" -0.32748099292038
4 "Walking_Upstairs" -0.329033445962025
4 "Walking_Upstairs" -0.32982104978481
4 "Walking_Upstairs" -0.324557143949367
4 "Walking_Upstairs" -0.328070896253165
4 "Walking_Upstairs" -0.323840190268354
4 "Walking_Upstairs" -0.26987365971519
4 "Walking_Upstairs" -0.289075797101772
4 "Walking_Upstairs" -0.263981409258228
4 "Walking_Upstairs" -0.254924846735443
4 "Walking_Upstairs" -0.294071484078481
4 "Walking_Upstairs" -0.336756762687342
4 "Walking_Upstairs" -0.283412988031266
4 "Walking_Upstairs" -0.28488170843924
4 "Walking_Upstairs" -0.264551989387342
4 "Walking_Upstairs" -0.269075338683544
4 "Walking_Upstairs" -0.288695319544481
4 "Walking_Upstairs" -0.279144873612658
4 "Walking_Upstairs" -0.322170513607595
4 "Walking_Upstairs" -0.328745308746835
4 "Walking_Upstairs" -0.288874518967722
4 "Walking_Upstairs" -0.266378945683544
9 "Standing" -0.579444062979747
9 "Standing" -0.643082465746835
9 "Standing" -0.62388307891519
9 "Standing" -0.623995128261772
9 "Standing" -0.631993179051899
9 "Standing" -0.610994711898734
9 "Standing" -0.59247330843038
9 "Standing" -0.612725873708861
9 "Standing" -0.607039888772152
9 "Standing" -0.598650161357215
9 "Standing" -0.621904112924051
9 "Standing" -0.652732776870759
9 "Standing" -0.600593357816456
9 "Standing" -0.59522507113038
9 "Standing" -0.607429502924051
9 "Standing" -0.601998557692405
9 "Standing" -0.584855982918987
9 "Standing" -0.618625199175949
9 "Standing" -0.658740464113924
9 "Standing" -0.629415043146456
9 "Standing" -0.624527518886076
9 "Standing" -0.63774364705443
9 "Sitting" -0.593509888205063
9 "Sitting" -0.610770231905063
9 "Sitting" -0.614554732501266
9 "Sitting" -0.621590708062025
9 "Sitting" -0.608731087725316
9 "Sitting" -0.610669544167722
9 "Sitting" -0.613801511618987
9 "Sitting" -0.609638318022785
9 "Sitting" -0.606228235102532
9 "Sitting" -0.612730793435443
9 "Sitting" -0.617772158010127
9 "Sitting" -0.584812939889873
9 "Sitting" -0.608226910219747
9 "Sitting" -0.638430874286076
9 "Sitting" -0.63757916791519
9 "Sitting" -0.646317664150633
9 "Sitting" -0.635157213505063
9 "Sitting" -0.613900848801266
9 "Sitting" -0.63459961208481
9 "Sitting" -0.624614724290253
9 "Sitting" -0.612707788949367
9 "Sitting" -0.616248500951899
9 "Sitting" -0.631310523544304
9 "Sitting" -0.621586067831646
9 "Sitting" -0.611512920117722
9 "Laying" -0.4679624853
9 "Laying" -0.587840747110127
9 "Laying" -0.588239897994937
9 "Laying" -0.604827346582278
9 "Laying" -0.630543508478481
9 "Laying" -0.640762213298734
9 "Laying" -0.652641310901266
9 "Laying" -0.648718737416456
9 "Laying" -0.650965182240506
9 "Laying" -0.610469768931646
9 "Laying" -0.606967009929114
9 "Laying" -0.6256429642
9 "Laying" -0.560603787034683
9 "Laying" -0.635850635651899
9 "Laying" -0.632940978664557
9 "Laying" -0.645065352346835
9 "Laying" -0.639428667177215
9 "Laying" -0.637142050568354
9 "Laying" -0.628316183393671
9 "Laying" -0.634460843870886
9 "Laying" -0.582364711455696
9 "Laying" -0.591760347608304
9 "Laying" -0.649465272168354
9 "Laying" -0.644814712741772
9 "Walking" -0.266399347392405
9 "Walking" -0.248621279871899
9 "Walking" -0.248793585996076
9 "Walking" -0.266193213678481
9 "Walking" -0.280106010144051
9 "Walking" -0.265988866634177
9 "Walking" -0.269980811935443
9 "Walking" -0.325096897975949
9 "Walking" -0.374568682379747
9 "Walking" -0.346535877012658
9 "Walking" -0.333973739194937
9 "Walking" -0.311111898397468
9 "Walking" -0.343371459801646
9 "Walking" -0.262389849796962
9 "Walking" -0.289713548587342
9 "Walking" -0.282251632463038
9 "Walking" -0.30943177724557
9 "Walking" -0.318513372550633
9 "Walking" -0.267689525925316
9 "Walking" -0.250360570592405
9 "Walking" -0.260347944972152
9 "Walking" -0.25485107506962
9 "Walking" -0.255254002701772
9 "Walking" -0.284915330453165
9 "Walking" -0.285466714988608
9 "Walking" -0.307920921843038
9 "Walking_Downstairs" -0.30737369764962
9 "Walking_Downstairs" -0.258268717088608
9 "Walking_Downstairs" -0.238798292444304
9 "Walking_Downstairs" -0.250116033473418
9 "Walking_Downstairs" -0.288065537396835
9 "Walking_Downstairs" -0.25437814525443
9 "Walking_Downstairs" -0.235914257088608
9 "Walking_Upstairs" -0.41072694678481
9 "Walking_Upstairs" -0.415057717734177
9 "Walking_Upstairs" -0.413490959050633
9 "Walking_Upstairs" -0.45707733125443
9 "Walking_Upstairs" -0.375948569835443
9 "Walking_Upstairs" -0.378138296940506
9 "Walking_Upstairs" -0.382395104911392
9 "Walking_Upstairs" -0.398096222751899
9 "Walking_Upstairs" -0.390721713217722
9 "Walking_Upstairs" -0.301942002658228
9 "Walking_Downstairs" -0.256484772164557
9 "Walking_Downstairs" -0.267700833882278
9 "Walking_Downstairs" -0.170303355906329
9 "Walking_Downstairs" -0.114862017478481
9 "Walking_Downstairs" -0.100940416246835
9 "Walking_Downstairs" -0.195291174265823
9 "Walking_Upstairs" -0.349964205464557
9 "Walking_Upstairs" -0.336020769360506
9 "Walking_Upstairs" -0.34681593921962
9 "Walking_Upstairs" -0.343300635603797
9 "Walking_Upstairs" -0.38977194532557
9 "Walking_Upstairs" -0.356681239658228
9 "Walking_Upstairs" -0.347313866481013
9 "Walking_Upstairs" -0.364985243462025
9 "Walking_Downstairs" -0.213512303353165
9 "Walking_Downstairs" -0.23730419221519
9 "Walking_Downstairs" -0.224857409759494
9 "Walking_Downstairs" -0.107945211988608
9 "Walking_Downstairs" -0.0657494429598734
9 "Walking_Downstairs" -0.132588931100506
9 "Walking_Downstairs" -0.181272364697342
9 "Walking_Downstairs" -0.138709663443165
9 "Walking_Upstairs" -0.357914084670886
9 "Walking_Upstairs" -0.342367133460759
9 "Walking_Upstairs" -0.345169644967089
9 "Walking_Upstairs" -0.327363365753165
9 "Walking_Upstairs" -0.338005796792911
9 "Walking_Upstairs" -0.34394815943038
9 "Walking_Upstairs" -0.362856894010127
9 "Walking_Upstairs" -0.387970067716456
9 "Standing" -0.505616154544304
9 "Standing" -0.544029301227848
9 "Standing" -0.609199434549367
9 "Standing" -0.64581908041519
9 "Standing" -0.647172294532911
9 "Standing" -0.636482750773418
9 "Standing" -0.63030573681557
9 "Standing" -0.625160752508861
9 "Standing" -0.625044032268354
9 "Standing" -0.60878068218481
9 "Standing" -0.642754494216456
9 "Standing" -0.54314797141519
9 "Standing" -0.611479289659494
9 "Standing" -0.600800552890127
9 "Standing" -0.617571259873418
9 "Standing" -0.59613687964557
9 "Standing" -0.625375278212658
9 "Standing" -0.621173244010127
9 "Standing" -0.671211264032911
9 "Standing" -0.618727909797468
9 "Standing" -0.623268471264557
9 "Standing" -0.608133437740506
9 "Standing" -0.613709817456962
9 "Sitting" -0.579600127746835
9 "Sitting" -0.635145192256962
9 "Sitting" -0.64068723594557
9 "Sitting" -0.564182939443038
9 "Sitting" -0.527241362641772
9 "Sitting" -0.501381301748101
9 "Sitting" -0.449910793974684
9 "Sitting" -0.493579738594937
9 "Sitting" -0.615993819843038
9 "Sitting" -0.592725035853544
9 "Sitting" -0.589390093391139
9 "Sitting" -0.617450139422785
9 "Sitting" -0.586295560722785
9 "Sitting" -0.628765846140506
9 "Sitting" -0.640704503018987
9 "Sitting" -0.63646052644557
9 "Sitting" -0.625355040606329
9 "Sitting" -0.653485169279747
9 "Sitting" -0.665059712118987
9 "Sitting" -0.650765908977215
9 "Sitting" -0.642734986049367
9 "Sitting" -0.626269293226456
9 "Sitting" -0.64262308086962
9 "Sitting" -0.632817400843038
9 "Sitting" -0.622895663725316
9 "Laying" -0.630394442225823
9 "Laying" -0.637588537677215
9 "Laying" -0.646424334034177
9 "Laying" -0.651762264734177
9 "Laying" -0.640786622925316
9 "Laying" -0.623257608848101
9 "Laying" -0.614398607810127
9 "Laying" -0.609964332329114
9 "Laying" -0.647858863591392
9 "Laying" -0.657693378582278
9 "Laying" -0.665251216112658
9 "Laying" -0.637661454017722
9 "Laying" -0.63187357768481
9 "Laying" -0.635207515183544
9 "Laying" -0.64826537335443
9 "Laying" -0.668884934051899
9 "Laying" -0.688988685649367
9 "Laying" -0.644231201355696
9 "Laying" -0.657121326526582
9 "Laying" -0.599465173050633
9 "Laying" -0.60125694106962
9 "Laying" -0.623877353834177
9 "Laying" -0.661509206601266
9 "Laying" -0.631526766918987
9 "Laying" -0.607644271532911
9 "Laying" -0.608642609551899
9 "Walking" -0.231272377940506
9 "Walking" -0.222772379734177
9 "Walking" -0.182264230848101
9 "Walking" -0.158257526279747
9 "Walking" -0.198305668011392
9 "Walking" -0.231358028555316
9 "Walking" -0.226243855303797
9 "Walking" -0.223136013991266
9 "Walking" -0.172973357911392
9 "Walking" -0.160506779580785
9 "Walking" -0.222004463862658
9 "Walking" -0.252497475640506
9 "Walking" -0.248932051798734
9 "Walking" -0.255938077850633
9 "Walking" -0.226935147962025
9 "Walking" -0.227499888564557
9 "Walking" -0.256101014397468
9 "Walking" -0.232323364444304
9 "Walking" -0.208670617772152
9 "Walking" -0.201916171979747
9 "Walking" -0.207947364224051
9 "Walking" -0.193173322519481
9 "Walking" -0.227182828293671
9 "Walking" -0.248320529260759
9 "Walking" -0.224691910770886
9 "Walking" -0.19600227276962
9 "Walking_Downstairs" -0.163667446687342
9 "Walking_Downstairs" -0.148542321506329
9 "Walking_Downstairs" -0.173758230594177
9 "Walking_Downstairs" -0.123938992218987
9 "Walking_Downstairs" -0.0801216598113924
9 "Walking_Downstairs" -0.0735187901075949
9 "Walking_Downstairs" -0.0874827776023671
9 "Walking_Downstairs" -0.112650564791139
9 "Walking_Downstairs" -0.126661414462025
9 "Walking_Downstairs" -0.0843886667455696
9 "Walking_Downstairs" -0.0801032566177215
9 "Walking_Downstairs" -0.106556551365823
9 "Walking_Downstairs" -0.0984489275873418
9 "Walking_Downstairs" -0.147602040489873
9 "Walking_Upstairs" -0.295091492135443
9 "Walking_Upstairs" -0.317053501949367
9 "Walking_Upstairs" -0.285561420305063
9 "Walking_Upstairs" -0.271184606146835
9 "Walking_Upstairs" -0.305939937291139
9 "Walking_Upstairs" -0.330332316291139
9 "Walking_Upstairs" -0.354263188275949
9 "Walking_Upstairs" -0.341403437525316
9 "Walking_Upstairs" -0.310424574029114
9 "Walking_Upstairs" -0.312996234140506
9 "Walking_Upstairs" -0.282845596851899
9 "Walking_Upstairs" -0.314688520227848
9 "Walking_Upstairs" -0.338401387987342
9 "Walking_Upstairs" -0.296988401717722
9 "Walking_Upstairs" -0.284834637036595
9 "Walking_Upstairs" -0.30105720906962
9 "Walking_Upstairs" -0.314902630573418
9 "Walking_Upstairs" -0.301095503518987
9 "Walking_Upstairs" -0.307803485417722
9 "Walking_Upstairs" -0.324623271088608
9 "Walking_Upstairs" -0.288580268931646
9 "Walking_Upstairs" -0.299420955807595
9 "Walking_Upstairs" -0.321278504408861
9 "Walking_Downstairs" -0.150012128665823
9 "Walking_Downstairs" -0.121208519373418
9 "Walking_Downstairs" -0.140691061326582
9 "Walking_Downstairs" -0.106747046040506
9 "Walking_Downstairs" -0.0711546725627848
9 "Walking_Downstairs" -0.0522255865860759
9 "Walking_Downstairs" -0.0831620628012658
10 "Standing" -0.571837871693671
10 "Standing" -0.579111808768987
10 "Standing" -0.569100229151899
10 "Standing" -0.610254810022785
10 "Standing" -0.611251050102532
10 "Standing" -0.626658398068354
10 "Standing" -0.606727321205063
10 "Standing" -0.625069801817342
10 "Standing" -0.622210857974684
10 "Standing" -0.619324895602532
10 "Standing" -0.602028743512658
10 "Standing" -0.599791945203797
10 "Standing" -0.528578700275949
10 "Standing" -0.605290872305063
10 "Standing" -0.614671085237975
10 "Standing" -0.630301057829114
10 "Standing" -0.635771253791139
10 "Standing" -0.601889525412658
10 "Standing" -0.600000037065823
10 "Standing" -0.591471796877215
10 "Standing" -0.583539040488608
10 "Standing" -0.631640384717722
10 "Standing" -0.634302601046835
10 "Sitting" -0.513322781734177
10 "Sitting" -0.603255543375949
10 "Sitting" -0.594283318179747
10 "Sitting" -0.584229491116456
10 "Sitting" -0.58575183081519
10 "Sitting" -0.583348088746835
10 "Sitting" -0.589694577502532
10 "Sitting" -0.585888635146835
10 "Sitting" -0.589870265474684
10 "Sitting" -0.595242241824051
10 "Sitting" -0.585748003048481
10 "Sitting" -0.587540431103798
10 "Sitting" -0.545100326
10 "Sitting" -0.59660443413924
10 "Sitting" -0.602011276187342
10 "Sitting" -0.582686903227848
10 "Sitting" -0.581252829893671
10 "Sitting" -0.578367833568354
10 "Sitting" -0.584079253471013
10 "Sitting" -0.587012310681013
10 "Sitting" -0.591881196118987
10 "Sitting" -0.587901734716456
10 "Sitting" -0.587556597129747
10 "Sitting" -0.622219620906329
10 "Laying" -0.506592536367089
10 "Laying" -0.58296439469038
10 "Laying" -0.621407586021519
10 "Laying" -0.590054771821139
10 "Laying" -0.580150276840506
10 "Laying" -0.589241277581013
10 "Laying" -0.575862172332911
10 "Laying" -0.577571040208861
10 "Laying" -0.56768193778481
10 "Laying" -0.554048384556962
10 "Laying" -0.576976475275949
10 "Laying" -0.580578369340506
10 "Laying" -0.570513472648101
10 "Laying" -0.582398898259494
10 "Laying" -0.560184571780633
10 "Laying" -0.380826375417722
10 "Laying" -0.574822958122785
10 "Laying" -0.606169933296203
10 "Laying" -0.614069178815696
10 "Laying" -0.64653016216076
10 "Laying" -0.64972107281519
10 "Laying" -0.637778215507595
10 "Laying" -0.642045396305063
10 "Laying" -0.610633948579747
10 "Laying" -0.592227457135443
10 "Laying" -0.606346173506329
10 "Laying" -0.606715246236709
10 "Laying" -0.623730129778481
10 "Laying" -0.619339081005063
10 "Laying" -0.617193937459494
10 "Laying" -0.629239935898734
10 "Walking" -0.179359167311392
10 "Walking" -0.150892472734177
10 "Walking" -0.142559666823671
10 "Walking" -0.118100385202532
10 "Walking" -0.134071322579747
10 "Walking" -0.158466822481013
10 "Walking" -0.142846683258228
10 "Walking" -0.138334942891139
10 "Walking" -0.134562567275949
10 "Walking" -0.152765045644304
10 "Walking" -0.162178438834177
10 "Walking" -0.22103821726962
10 "Walking" -0.190299365936709
10 "Walking" -0.160198308617722
10 "Walking" -0.243005280196203
10 "Walking" -0.190540639792405
10 "Walking" -0.148072811559494
10 "Walking" -0.156403250987342
10 "Walking" -0.19797432133038
10 "Walking" -0.166976011962025
10 "Walking" -0.172330464503797
10 "Walking" -0.199046094379747
10 "Walking" -0.13110916776038
10 "Walking" -0.116769207721127
10 "Walking" -0.161168118541772
10 "Walking" -0.192433122974684
10 "Walking" -0.193308658227848
10 "Walking_Downstairs" -0.0489416484037975
10 "Walking_Downstairs" -0.0435693345026962
10 "Walking_Downstairs" -0.0592487223250633
10 "Walking_Downstairs" 0.0332748471462025
10 "Walking_Downstairs" 0.00633281151
10 "Walking_Downstairs" -0.0733168857582279
10 "Walking_Downstairs" -0.0125429867827848
10 "Walking_Downstairs" -0.0876504332734177
10 "Walking_Downstairs" -0.0751644041405063
10 "Walking_Downstairs" -0.0387449347341772
10 "Walking_Downstairs" -0.0561471610046835
10 "Walking_Downstairs" -0.0715548081329114
10 "Walking_Downstairs" -0.0628553127139241
10 "Walking_Downstairs" -0.10249632775443
10 "Walking_Downstairs" -0.097085699378481
10 "Walking_Downstairs" -0.068852277264557
10 "Walking_Downstairs" -0.0570958780341772
10 "Walking_Downstairs" -0.0665216465594937
10 "Walking_Downstairs" -0.140582178843038
10 "Walking_Upstairs" -0.147391525458228
10 "Walking_Upstairs" -0.122532039794937
10 "Walking_Upstairs" -0.100961496135949
10 "Walking_Upstairs" -0.157507142698127
10 "Walking_Upstairs" -0.16335091157443
10 "Walking_Upstairs" -0.179578629597468
10 "Walking_Upstairs" -0.222531456063291
10 "Walking_Upstairs" -0.198557766258519
10 "Walking_Upstairs" -0.175642589348101
10 "Walking_Upstairs" -0.172153700983544
10 "Walking_Upstairs" -0.21967950751519
10 "Walking_Upstairs" -0.248298098010759
10 "Walking_Upstairs" -0.231489829043038
10 "Walking_Upstairs" -0.231041364770886
10 "Walking_Upstairs" -0.246238663513924
10 "Walking_Upstairs" -0.18795277478481
10 "Walking_Upstairs" -0.171284761893924
10 "Walking_Upstairs" -0.180637075848101
10 "Walking_Upstairs" -0.234660015678734
10 "Walking_Upstairs" -0.249717484186835
10 "Walking_Upstairs" -0.24696005575443
10 "Walking_Upstairs" -0.254195731542278
10 "Walking_Upstairs" -0.274779581053797
10 "Standing" -0.506826355293671
10 "Standing" -0.561249203272152
10 "Standing" -0.620111912318987
10 "Standing" -0.620676266520253
10 "Standing" -0.626517081998734
10 "Standing" -0.588328905059494
10 "Standing" -0.564313377443038
10 "Standing" -0.605753168174683
10 "Standing" -0.637431633746835
10 "Standing" -0.619920698821519
10 "Standing" -0.623600048027848
10 "Standing" -0.593980643096962
10 "Standing" -0.612100617891139
10 "Standing" -0.610831192949367
10 "Standing" -0.621064675081013
10 "Standing" -0.617203762816582
10 "Standing" -0.618299130173418
10 "Standing" -0.626519731110127
10 "Standing" -0.608829415632911
10 "Standing" -0.625869672886076
10 "Standing" -0.610400137973418
10 "Sitting" -0.550383694291139
10 "Sitting" -0.610800450958987
10 "Sitting" -0.614854725515063
10 "Sitting" -0.605139696665823
10 "Sitting" -0.59000632758481
10 "Sitting" -0.57226256160962
10 "Sitting" -0.582579391131646
10 "Sitting" -0.603833939520633
10 "Sitting" -0.60157099614557
10 "Sitting" -0.599343088299873
10 "Sitting" -0.597803907551899
10 "Sitting" -0.591965280594051
10 "Sitting" -0.600794225605063
10 "Sitting" -0.59766972176962
10 "Sitting" -0.604492717673418
10 "Sitting" -0.58910712011519
10 "Sitting" -0.576899073389873
10 "Sitting" -0.621121708620253
10 "Sitting" -0.611993389853291
10 "Sitting" -0.639282369978481
10 "Sitting" -0.622748745693544
10 "Sitting" -0.630952921298734
10 "Sitting" -0.62385770364557
10 "Sitting" -0.616293737527848
10 "Sitting" -0.633597578048101
10 "Sitting" -0.623191162556962
10 "Sitting" -0.627467624664905
10 "Sitting" -0.601047107526582
10 "Sitting" -0.603713721932911
10 "Sitting" -0.600654435417722
10 "Laying" -0.598835618996203
10 "Laying" -0.644227144781013
10 "Laying" -0.63594679716076
10 "Laying" -0.629236199992405
10 "Laying" -0.604969890067089
10 "Laying" -0.60420294121519
10 "Laying" -0.633772911335443
10 "Laying" -0.635632441192405
10 "Laying" -0.625454304467089
10 "Laying" -0.627183512808481
10 "Laying" -0.594569218506329
10 "Laying" -0.634871763501266
10 "Laying" -0.631931053122785
10 "Laying" -0.626828509708861
10 "Laying" -0.636647412939241
10 "Laying" -0.590168965367089
10 "Laying" -0.586008830205063
10 "Laying" -0.620570216998734
10 "Laying" -0.63086073496519
10 "Laying" -0.63260859565038
10 "Laying" -0.635582964677215
10 "Laying" -0.626958920678481
10 "Laying" -0.634425443263291
10 "Laying" -0.633018882520253
10 "Laying" -0.605739085748101
10 "Laying" -0.615954165379747
10 "Laying" -0.635974184541772
10 "Walking" -0.21148933656962
10 "Walking" -0.190620080324051
10 "Walking" -0.210993841621519
10 "Walking" -0.230911396870886
10 "Walking" -0.205211003464557
10 "Walking" -0.225355563453165
10 "Walking" -0.189910385075949
10 "Walking" -0.157480341346835
10 "Walking" -0.186778316712658
10 "Walking" -0.221970947911392
10 "Walking" -0.210219677094937
10 "Walking" -0.177833614610127
10 "Walking" -0.207280339222785
10 "Walking" -0.243152555659494
10 "Walking" -0.169728148387342
10 "Walking" -0.165906147709747
10 "Walking" -0.206970603139241
10 "Walking" -0.189675325816456
10 "Walking" -0.174491261405063
